,id,atm_group,address,address_rus,lat,long,target,area_fias_id,area_with_type,city_with_type,city_fias_id,federal_district,capital_marker,fias_id,fias_level,region_with_type,region_fias_id,settlement_with_type,settlement_fias_id,street_with_type,street_fias_id,city_lat,city_lon,region_lat,region_lon,street_lat,street_lon,city_area,city_district_fias_id,city_district_with_type,area_lat,area_lon,settlement_lat,settlement_lon,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,street,house_fias_id,house,metro
977,8013,5478,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.0479784350677596,,,г Воронеж,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,Центральный,2,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,ул 20-летия Октября,ec11f628-e0ab-4bad-8529-52b443a51374,51.659306,39.196854,,,51.64737,39.196415,,,,,,,,,,,,,,,,,20-летия Октября,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,90а,
978,8014,5478,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.0430546243600288,,,г Воронеж,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,Центральный,2,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,ул 20-летия Октября,ec11f628-e0ab-4bad-8529-52b443a51374,51.659306,39.196854,,,51.64737,39.196415,,,,,,,,,,,,,,,,,20-летия Октября,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,90а,
979,8015,5478,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.0065117400471263,,,г Воронеж,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,Центральный,2,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,ул 20-летия Октября,ec11f628-e0ab-4bad-8529-52b443a51374,51.659306,39.196854,,,51.64737,39.196415,,,,,,,,,,,,,,,,,20-летия Октября,4c5f6f21-b04a-4b9f-b9b2-4061651b476c,90а,
2221,8016,5478,"D. 35A, PR-KT SLAVY       BELGOROD G  ","проспект Славы, 35А, Белгород, Россия, 308000",50.596712,36.592172,-0.0855528002989979,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,7bfdbca1-6daf-41f5-bb7b-d373d5f54257,7,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,пр-кт Славы,7bfdbca1-6daf-41f5-bb7b-d373d5f54257,50.597638,36.585759,,,50.59821,36.583297,,,,,,,,,,,,,,,,,Славы,,,
4755,8017,5478,"D. 357, UL. SEVERNAYA     KRASNODAR G ","Северная улица, 357, Краснодар, Россия",45.038337,38.989408,-0.0149369848382534,,,г Краснодар,7dfa745e-aa19-4688-b121-b655c11e482f,Южный,2,d0c96b36-13d2-45c4-9282-4014fa8c8cb8,8,Краснодарский край,d00e1013-16bd-4c09-b3d5-3cb09fc54bd8,,,ул Северная,f59fa942-9cbb-4abe-affa-6a1178370f28,45.040216,38.975996,,,45.040502,38.974244,,,,,,,,,,,,,,,,,Северная,d0c96b36-13d2-45c4-9282-4014fa8c8cb8,357,
2222,8018,5478,"D. 56, UL. PROFSOUZNAYA   MOSKVA G    ","Профсоюзная улица, 56, Москва, Россия, 117393",55.670021,37.55248,-0.0078888915246151,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,31a7dae2-95ac-4927-ba93-0d2dc28f93f6,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,ул Профсоюзная,9a661426-e65c-4223-af4d-aa5e95b7caac,55.75396,37.620393,55.75396,37.620393,55.64952,37.532511,Юго-западный,,,,,,,Новые Черемушки,Калужско-Рижская,0.1,Профсоюзная,Калужско-Рижская,1.1,Воронцовская,Большая кольцевая линия,1.5,Профсоюзная,31a7dae2-95ac-4927-ba93-0d2dc28f93f6,56,0.1
3486,8020,5478,"D. 10/25, UL. KIROVA      YAROSLAVL G ","улица Кирова, 10/25, Ярославль, Россия, 150000",57.626255,39.889205,-0.0684276440743414,,,г Ярославль,6b1bab7d-ee45-4168-a2a6-4ce2880d90d3,Центральный,2,b2f23b22-bc0b-46b6-a48f-e107fba5b396,8,Ярославская обл,a84b2ef4-db03-474b-b552-6229e801ae9b,,,ул Кирова,8774251a-35aa-47a8-aea1-dd385d7d5d7e,57.621562,39.897822,,,57.626005,39.889205,,,,,,,,,,,,,,,,,Кирова,b2f23b22-bc0b-46b6-a48f-e107fba5b396,10/25,
980,8021,5478,"D. 35A, PR-KT LENINA      VLADIMIR G  ","проспект Ленина, 35А, Владимир, Россия, 600015",56.118028,40.363066,0.0104160064729356,,,г Владимир,f66a00e6-179e-4de9-8ecb-78b0277c9f10,Центральный,2,b6bedd5b-5063-463f-913d-c371a17f3381,8,Владимирская обл,b8837188-39ee-4ff9-bc91-fcc9ed451bb3,,,пр-кт Ленина,8368736d-6d5b-41e6-b368-50302e632f29,56.128101,40.40834,,,56.119047,40.360443,,,,,,,,,,,,,,,,,Ленина,b6bedd5b-5063-463f-913d-c371a17f3381,35А,
6023,8022,5478,"D. 6, UL. IM NIKOLAYA OTR VOLGOGRAD G ","улица Николая Отрады, 6, Волгоград, Россия, 400121",48.81476,44.624054,-0.0250280923599386,,,г Волгоград,a52b7389-0cfe-46fb-ae15-298652a64cf8,Южный,2,0d8d0bf2-f371-42c3-9b61-4d6766756df4,8,Волгоградская обл,da051ec8-da2e-4a66-b542-473b8d221ab4,,,ул им. Николая Отрады,856f0db8-0a62-47f0-84ea-34594d17dfc1,48.707103,44.516939,,,48.818652,44.630585,,,Тракторозаводский р-н,,,,,,,,,,,,,,им. Николая Отрады,0d8d0bf2-f371-42c3-9b61-4d6766756df4,6,
4756,8024,5478,"D. 229A, UL. KOMSOMOL'SKA ORYEL G     ","Комсомольская улица, 229А, Орёл, Россия",52.941027,36.05038,-0.0284748084970091,,,г Орёл,2abed4d9-5565-4885-bc96-f4ffccc6cba4,Центральный,2,ce702f5a-12ed-4b1e-8b46-f4c7780677b2,8,Орловская обл,5e465691-de23-4c4e-9f46-f35a125b5970,,,ул Комсомольская,b533a615-1b90-44a0-88df-0a5495546233,52.967187,36.069613,,,52.939741,36.046931,,,Заводской р-н,,,,,,,,,,,,,,Комсомольская,ce702f5a-12ed-4b1e-8b46-f4c7780677b2,229а,
6024,8026,5478,"D. 9, UL. OKTYABR'SKOI RE SMOLENSK G  ","г Смоленск, ул Октябрьской Революции, д 9",54.7749705,32.0445819,-0.0114124047987123,,,г Смоленск,d414a2e8-9e1e-48c1-94a4-7308d5608177,Центральный,2,1859b291-ed7d-4635-a216-86977a01ed1f,8,Смоленская обл,e8502180-6d08-431b-83ea-c7038f0df905,,,ул Октябрьской Революции,f6c8afcf-39f6-45df-b29d-36756a83f32d,,,,,,,,,,,,,,,,,,,,,,,Октябрьской Революции,1859b291-ed7d-4635-a216-86977a01ed1f,9,
2223,8028,5478,"D. 6, LIT. I, PL. LENINA  SANKT-PETERB","площадь Ленина, 6, Санкт-Петербург, Россия",59.955737,30.356436,-0.0588071303240082,,,г Санкт-Петербург,c2deb16a-0330-4f05-821f-1d09c93331e6,Северо-Западный,0,4d21b184-6fab-4f34-a132-8e82543d0440,7,г Санкт-Петербург,c2deb16a-0330-4f05-821f-1d09c93331e6,,,пл Ленина,4d21b184-6fab-4f34-a132-8e82543d0440,59.939084,30.315879,59.939084,30.315879,59.954435,30.355637,,,Калининский р-н,,,,,Площадь Ленина,Кировско-Выборгская,0,Чернышевская,Кировско-Выборгская,1.3,Выборгская,Кировско-Выборгская,1.8,Ленина,,,0
2224,8029,5478,"D. 14A, UL. CHEHOVA       PUSHKINO G  ","улица Чехова, 14, Пушкино, Московская область, Россия, 141207",56.008072,37.851107,0.0189564622621734,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,г Пушкино,г Пушкино,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,Центральный,0,ce451d43-b402-46d2-b338-3614a2121c02,8,Московская обл,29251dcf-00a1-4e34-98d4-5c47484a36d4,,,ул Чехова,7961588d-3168-4d4d-94f3-2997a5d0757a,56.010428,37.847155,,,56.006301,37.848583,,,,56.010428,37.847155,,,,,,,,,,,,Чехова,ce451d43-b402-46d2-b338-3614a2121c02,14,
4757,8030,5478,"D. 357, UL. SEVERNAYA     KRASNODAR G ","Северная улица, 357, Краснодар, Россия",45.038337,38.989408,-0.010331259200237,,,г Краснодар,7dfa745e-aa19-4688-b121-b655c11e482f,Южный,2,d0c96b36-13d2-45c4-9282-4014fa8c8cb8,8,Краснодарский край,d00e1013-16bd-4c09-b3d5-3cb09fc54bd8,,,ул Северная,f59fa942-9cbb-4abe-affa-6a1178370f28,45.040216,38.975996,,,45.040502,38.974244,,,,,,,,,,,,,,,,,Северная,d0c96b36-13d2-45c4-9282-4014fa8c8cb8,357,
3487,8032,5478,"D. 17, UL. KOMMUNISTICHES LISKI G     ","Коммунистическая улица, 17, Лиски, Воронежская область, Россия, 397901",50.98127,39.504133,-0.0651442809583948,d9ca5129-9b3b-40bf-ac92-1a64a0515425,Лискинский р-н,г Лиски,e0a82358-88c2-44ab-b402-c450e1aa52a8,Центральный,1,bd4538d3-6321-47c7-a168-aa5e8e47a4e7,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,ул Коммунистическая,4e15058d-d649-4793-97c3-7c12235ba2b3,50.9945187,39.5183998,,,50.980244,39.505508,,,,,,,,,,,,,,,,,Коммунистическая,bd4538d3-6321-47c7-a168-aa5e8e47a4e7,17,
3488,8037,5478,"D. 107, UL. VATUTINA      NOVOSIBIRSK ","улица Ватутина, 107, Новосибирск, Россия, 630024",54.96408,82.936069,-0.0112819497886029,,,г Новосибирск,8dea00e3-9aab-4d8e-887c-ef2aaa546456,Сибирский,2,4fb996ad-5c7a-43ff-98ce-b27484d6b960,8,Новосибирская обл,1ac46b49-3209-4814-b7bf-a509ea1aecd9,,,ул Ватутина,ca76f2ec-cfe0-46e9-977e-23e5fe94ad85,55.028141,82.921117,,,54.97885,82.904134,,,,,,,,Студенческая,Ленинская,3.3,Площадь Маркса,Ленинская,3.4,Речной вокзал,Ленинская,4.9,Ватутина,4fb996ad-5c7a-43ff-98ce-b27484d6b960,107,3.3
3489,8039,5478,"D. 21, UL. KUZNECOVA      EKATERINBURG","улица Кузнецова, 21, Орджоникидзевский район, Екатеринбург, Свердловская область, Россия, 620012",56.892635,60.612485,-0.0313367823921343,,,г Екатеринбург,2763c110-cb8b-416a-9dac-ad28a55b4402,Уральский,2,8fbe734f-57c5-4993-8d9f-f6bb4c7022d6,8,Свердловская обл,92b30014-4d52-4e2e-892d-928142b924bf,,,ул Кузнецова,82a791f1-26f3-435d-af76-641abe1441b7,56.838607,60.605514,,,56.889267,60.609045,,,Орджоникидзевский р-н,,,,,Уралмаш,Север-Юг,0.6,Проспект Космонавтов,Север-Юг,0.9,Машиностроителей,Север-Юг,1.6,Кузнецова,8fbe734f-57c5-4993-8d9f-f6bb4c7022d6,21,0.6
981,8040,5478,"D. 468/5, UL. SEROVA      STAVROPOL G ","улица Серова, 468/5, Ставрополь, Россия, 355013",45.033553,42.019093,-0.0204681077733933,,,г Ставрополь,2a1c7bdb-05ea-492f-9e1c-b3999f79dcbc,Северо-Кавказский,2,cbc2ee74-8283-43f9-995a-fbef49c4341e,8,Ставропольский край,327a060b-878c-4fb4-8dc4-d5595871a3d8,,,ул Серова,5ce56287-01da-4f1a-afd5-7a175c313db7,45.044502,41.969065,,,45.030241,41.987715,,,,,,,,,,,,,,,,,Серова,cbc2ee74-8283-43f9-995a-fbef49c4341e,468/6,
6025,8041,5478,"D. 91, UL. MOROZOVA PAVLA KHABAROVSK G","улица Морозова Павла Леонтьевича, 91, Хабаровск, Россия, 680023",48.435733,135.104948,0.0081456531664292,,,г Хабаровск,a4859da8-9977-4b62-8436-4e1b98c5d13f,Дальневосточный,2,223d03c2-ef49-445e-8f02-faa8e4c14a34,8,Хабаровский край,7d468b39-1afa-41ec-8c4f-97a8603cb3d4,,,ул Морозова Павла Леонтьевича,bc989067-8590-4802-b821-95cc1e8226aa,48.4648055,135.0598606,,,48.397324,135.093027,,,Индустриальный р-н,,,,,,,,,,,,,,Морозова Павла Леонтьевича,223d03c2-ef49-445e-8f02-faa8e4c14a34,91,
6026,8042,5478,"D. 91, UL. MOROZOVA PAVLA KHABAROVSK G","улица Морозова Павла Леонтьевича, 91, Хабаровск, Россия, 680023",48.435733,135.104948,-0.0106316074778103,,,г Хабаровск,a4859da8-9977-4b62-8436-4e1b98c5d13f,Дальневосточный,2,223d03c2-ef49-445e-8f02-faa8e4c14a34,8,Хабаровский край,7d468b39-1afa-41ec-8c4f-97a8603cb3d4,,,ул Морозова Павла Леонтьевича,bc989067-8590-4802-b821-95cc1e8226aa,48.4648055,135.0598606,,,48.397324,135.093027,,,Индустриальный р-н,,,,,,,,,,,,,,Морозова Павла Леонтьевича,223d03c2-ef49-445e-8f02-faa8e4c14a34,91,
6027,8043,5478,"D. 91, UL. MOROZOVA PAVLA KHABAROVSK G","улица Морозова Павла Леонтьевича, 91, Хабаровск, Россия, 680023",48.435733,135.104948,-0.0118775782379938,,,г Хабаровск,a4859da8-9977-4b62-8436-4e1b98c5d13f,Дальневосточный,2,223d03c2-ef49-445e-8f02-faa8e4c14a34,8,Хабаровский край,7d468b39-1afa-41ec-8c4f-97a8603cb3d4,,,ул Морозова Павла Леонтьевича,bc989067-8590-4802-b821-95cc1e8226aa,48.4648055,135.0598606,,,48.397324,135.093027,,,Индустриальный р-н,,,,,,,,,,,,,,Морозова Павла Леонтьевича,223d03c2-ef49-445e-8f02-faa8e4c14a34,91,
982,8044,5478,"D. 2K, UL. OMSKAYA        ROSTOV-NA-DO","Омская улица, 2Б, Ростов-на-Дону, Россия",47.260522,39.720771,-0.0397856301424063,,,г Ростов-на-Дону,c1cfe4b9-f7c2-423c-abfa-6ed1c05a15c5,Южный,2,b91c8b84-617f-4ea5-a0d2-14a82324062e,8,Ростовская обл,f10763dc-63e3-48db-83e1-9c566fe3092b,,,ул Омская,1ea872e5-6525-410d-ac3d-6eff98e617a3,47.222531,39.718705,,,47.260876,39.722595,,,,,,,,,,,,,,,,,Омская,b91c8b84-617f-4ea5-a0d2-14a82324062e,2б,
6028,8046,5478,"D. 11B, UL. BRUSNEVA      STAVROPOL G ","улица Бруснева, 11, микрорайон №17, Ставрополь, Россия",45.064699,41.931462,0.102429987893859,,,г Ставрополь,2a1c7bdb-05ea-492f-9e1c-b3999f79dcbc,Северо-Кавказский,2,6758e715-d3b5-415d-92c4-8b6214efa04d,8,Ставропольский край,327a060b-878c-4fb4-8dc4-d5595871a3d8,,,ул Бруснева,0875a048-852a-4068-b3f5-e7da4f972319,45.044502,41.969065,,,45.063941,41.929989,,,,,,,,,,,,,,,,,Бруснева,6758e715-d3b5-415d-92c4-8b6214efa04d,11,
983,8047,5478,"D. 1/34, PR-KT TRAKTOROST CHEBOXARY G ","1-й микрорайон, 34, Московский, Москва, Россия",55.597698,37.353504,0.0088565257890719,762758bb-18b9-440f-bc61-8e1e77ff3fd8,поселение Московский,г Московский,fbcf1fff-1d7c-445e-ad92-b71c08b8aba3,Центральный,0,e1a78c72-7d1d-46dc-a192-fa942baac319,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,мкр 1-й,80f7c7f5-dfc2-4c1a-ba9e-42ec4b67a5ac,,,55.602144,37.346551,55.75396,37.620393,,,,,,55.75396,37.620393,55.602128,37.351967,,,,,,,,,,,e1a78c72-7d1d-46dc-a192-fa942baac319,34,
6029,8048,5478,"D. 34, UL. ENTUZIASTOV    CHEBOXARY G ","улица Энтузиастов, 34, Чебоксары, Чувашская Республика, Россия, 428010",56.118791,47.183606,-0.0244567467433926,,,г Чебоксары,dd8caeab-c685-4f2a-bf5f-550aca1bbc48,Приволжский,2,d64f4101-6dc2-47ae-ba87-979acf1f60d3,8,Чувашская республика - Чувашия,878fc621-3708-46c7-a97f-5a13a4176b3e,,,ул Энтузиастов,44503571-17ea-416a-a9d7-3a6d8dcfa5c5,56.1439,47.248887,,,56.123097,47.191996,,,,,,,,,,,,,,,,,Энтузиастов,d64f4101-6dc2-47ae-ba87-979acf1f60d3,34,
6030,8049,5478,"D. 80A, PR-KT LENINA      TOMSK G     ","проспект Ленина, 80А, Томск, Россия, 634050",56.484004,84.948457,-0.0866237911028462,,,г Томск,e3b0eae8-a4ce-4779-ae04-5c0797de66be,Сибирский,2,f347f617-e806-4162-a05e-0bd379722998,8,Томская обл,889b1f3a-98aa-40fc-9d3d-0f41192758ab,,,пр-кт Ленина,08064cd6-7dad-4648-be3e-910baf1e03f5,56.48468,84.948197,,,56.490828,84.948134,,,,,,,,,,,,,,,,,Ленина,f347f617-e806-4162-a05e-0bd379722998,80а,
3490,8051,5478,"D. 34, UL. MAGISTRAL'NAYA ASTRAKHAN G ","Магистральная улица, 34, Астрахань, Россия, 414026",46.410054,47.986412,0.0103964810506235,,,г Астрахань,a101dd8b-3aee-4bda-9c61-9df106f145ff,Южный,2,ee2d3548-64af-424f-99d4-3a05d5225745,8,Астраханская обл,83009239-25cb-4561-af8e-7ee111b1cb73,,,ул Магистральная,6080d85a-9858-4ea8-9328-231d1b0f003c,46.3655875,48.0558983,,,46.413303,47.982181,,7263dd67-910c-4f44-93eb-0ce27fab870e,Трусовский р-н,,,,,,,,,,,,,,Магистральная,ee2d3548-64af-424f-99d4-3a05d5225745,34,
984,8052,5478,"D. 43, PR-KT SHAHTEROV    PROKOPYEVSK ","проспект Шахтёров, 43, Прокопьевск, Кемеровская область, Россия, 653000",53.887242,86.748456,-0.0514910739330631,,,г Прокопьевск,2d8b9d01-1c4f-4987-8a0b-1eb5080c1f38,Сибирский,0,7c91fb34-7c3e-48b6-9620-0a325ea1b0a7,8,Кемеровская область - Кузбасс,393aeccb-89ef-4a7e-ae42-08d5cebc2e30,,,пр-кт Шахтеров,5942c125-7320-4127-918d-07ed6d95c39c,53.8604832,86.7182678,,,53.883256,86.751475,,,,,,,,,,,,,,,,,Шахтеров,7c91fb34-7c3e-48b6-9620-0a325ea1b0a7,43,
985,8053,5478,"D. 43, PR-KT SHAHTEROV    PROKOPYEVSK ","проспект Шахтёров, 43, Прокопьевск, Кемеровская область, Россия, 653000",53.887242,86.748456,-0.0564283874867105,,,г Прокопьевск,2d8b9d01-1c4f-4987-8a0b-1eb5080c1f38,Сибирский,0,7c91fb34-7c3e-48b6-9620-0a325ea1b0a7,8,Кемеровская область - Кузбасс,393aeccb-89ef-4a7e-ae42-08d5cebc2e30,,,пр-кт Шахтеров,5942c125-7320-4127-918d-07ed6d95c39c,53.8604832,86.7182678,,,53.883256,86.751475,,,,,,,,,,,,,,,,,Шахтеров,7c91fb34-7c3e-48b6-9620-0a325ea1b0a7,43,
986,8054,5478,"D. 221, UL. BORISA BOGATK NOVOSIBIRSK ","улица Бориса Богаткова, 221, Новосибирск, Россия, 630089",55.037252,82.976251,-0.0340846081569893,,,г Новосибирск,8dea00e3-9aab-4d8e-887c-ef2aaa546456,Сибирский,2,4a60f2a3-22d8-425a-b8cc-8e6a8e4bcd16,8,Новосибирская обл,1ac46b49-3209-4814-b7bf-a509ea1aecd9,,,ул Бориса Богаткова,6002fe0e-c0bb-4f7a-8553-413ff23139ad,55.028141,82.921117,,,55.029312,82.966828,,,,,,,,Золотая нива,Дзержинская,0.1,Березовая роща,Дзержинская,1.6,Маршала Покрышкина,Дзержинская,2.7,Бориса Богаткова,4a60f2a3-22d8-425a-b8cc-8e6a8e4bcd16,221,0.1
987,8055,5478,"D. 221, UL. BORISA BOGATK NOVOSIBIRSK ","улица Бориса Богаткова, 221, Новосибирск, Россия, 630089",55.037252,82.976251,-0.0058059206776246,,,г Новосибирск,8dea00e3-9aab-4d8e-887c-ef2aaa546456,Сибирский,2,4a60f2a3-22d8-425a-b8cc-8e6a8e4bcd16,8,Новосибирская обл,1ac46b49-3209-4814-b7bf-a509ea1aecd9,,,ул Бориса Богаткова,6002fe0e-c0bb-4f7a-8553-413ff23139ad,55.028141,82.921117,,,55.029312,82.966828,,,,,,,,Золотая нива,Дзержинская,0.1,Березовая роща,Дзержинская,1.6,Маршала Покрышкина,Дзержинская,2.7,Бориса Богаткова,4a60f2a3-22d8-425a-b8cc-8e6a8e4bcd16,221,0.1
988,8056,5478,"D. 221, UL. BORISA BOGATK NOVOSIBIRSK ","улица Бориса Богаткова, 221, Новосибирск, Россия, 630089",55.037252,82.976251,-0.0352022190623037,,,г Новосибирск,8dea00e3-9aab-4d8e-887c-ef2aaa546456,Сибирский,2,4a60f2a3-22d8-425a-b8cc-8e6a8e4bcd16,8,Новосибирская обл,1ac46b49-3209-4814-b7bf-a509ea1aecd9,,,ул Бориса Богаткова,6002fe0e-c0bb-4f7a-8553-413ff23139ad,55.028141,82.921117,,,55.029312,82.966828,,,,,,,,Золотая нива,Дзержинская,0.1,Березовая роща,Дзержинская,1.6,Маршала Покрышкина,Дзержинская,2.7,Бориса Богаткова,4a60f2a3-22d8-425a-b8cc-8e6a8e4bcd16,221,0.1
